# Gothic word list, compiled by Dr. Moritz Heyne, published in 1896
# Herkunft: goth_heyne.txt (Dr. Moritz Heyne, 1896), ASCII
# bearbeitet mit Lotus WordPro 9.7, Text-Importeinstellung: Codepage 1252,
# Wagenrücklauf nach jedem Absatz
# 1. Durchgehen: 03/07.2007 .. 05/07.2007
# 2. Durchgehen inkl. Streichung falscher Wörter 06/07.2007 .. 08.07.2007
# An asterisk * denotes a reconstructed word which has not been testified.
synagogafaþs|Vorsteher der Synagoge
synagoge|Fremdw., Synagoge, sowol das Haus, wie die Versammlung, Gemeinschaft der Juden
tagl|Haar
tagr|Zähre, Trähne
tagrjan|weinen
tahjan|reiszen, hin und her reiszen, schütteln, zerschütteln
taihswa|rechts, taihswo: die rechte (sc. Hand)
taihun|zehn
taihund|s. *tehund
taihunda|der zehhte
taihuntaihund|hundert
taihuntaihundfalþs|hundertfältig
taikn|Anzeige, Beweis
taiknjan|zeigen
taikns|Zeichen, Wunderzeichen
tainjo|Korb
tains|Zweig (Rebe)
taleiþa|Fremdw., Mägdlein
talzeins|Lehre, Unterweisung
talzjan|belehren, unterrichten, ermahnen, zurechtweisen
tandjan|anzünden
tarmjan|jauchzen, frohlocken
taui|(gen. tojis), Tat, Werk, Vereichtung
taujan|(praet. tawida
teikan|s. tekan
tekan|berühren, anrühren
tewa|Ordnung
tewi|Ordnung, Schaar, eine Abteilung von fünfzig
tigus|zehn, -zig
tils|passend: til du wrohjan etwas zur Anklage geeignetes
timreins|Auferbauung, Erbauung
timrja|Zimmermann
timrjan|zimmern, bauen, erbauen
tiuhan|ziehen, fortziehen
trauains|Vertrauen, Zuversicht
trauan|trauen, zutrauen, vertrauen
trausti|Vertrag, Bund, Bündnis
triggwa|Bund, Bündnis, Testament
triggwaba|treulich, zuverlässig
triggws|treu, zuverlässig
trigo|Traurigkeit
triu|Holz, Baum
triweins|hölzern
trudan|treten
tuggl|Gestirn
tuggo|Zunge
tulgiþa|Befestigung, Grundfeste
tulgjan|befestigen, kräftigen
tulgus|fest, standhaft
tundnan|entzündet werden, brennen
tunþus|Zahn
tuzwerjan|zweifeln
twai|plur. (fem. twos, n. twa), zwei
twalib|s. twalif
twalibwintrus|zwölfjahrig
twalif|zwölf
tweifleins|das Bezweifeln, Bestreiten
tweifljan|zweifeln machen, verwirren
tweifls|Zweifel
tweihnai|je zwei
twisstandan|sich trennen, Abschied nehmen (von Jemand)
twisstass|Zwiespalt, Uneinigkeit
twistandan|s. twisstandan
u|Anhängepartikel zur Bezeichnung einer Frage, wofür einige Male, nach Partikeln, auch fragendes -uh steht. Bei Wörtern, die mit Partikeln zusammengesetzt sind, wird sie auch wol zwischen beide Teile geschoben, z.B. ga-u-laubjats
ubilaba|übel unrecht
ubils|übel, schlecht, böse
ubiltojis|übeltäterisch
ubilwaurdjan|schmähen
ubilwaurds|schmähsüchtig
ubizwa|Halle
uf|unter
ufaiþeis|vereidet zugeschworen
ufar|über, jenseits
ufarassjan|machen dasz etwas in Ueberflusz vorhanden sei, etwas vermehren
ufarassus|Ueberflusz, Uebermasz, auszerordentliche Grösze, auszerordentlicher Teil
ufarfullei|Ueberfülle
ufarfulljan|überfüllen
ufarfulls|übervoll
ufargaggan|überschreiten, übertreten, zu weit gehen
ufargiutan|übervoll gieszen
ufargudja|Oberpriester, Hoherpriester
ufarhafjan|-- sik sich überheben
ufarhafnan|sich überheben
ufarhamon|etwas darüberziehen, mit etwas überkleidet werden
ufarhauhjan|übermütig, aufgeblasen machen
ufarhauseins|das Ueberhören, Ungehorsam
ufarhiminakunds|von himmlischer Abkunft, himmlisch
ufarhleiþrjan|ein Zelt über Jemand aufschlagen
ufarhugjan|sich überheben, stolz sein
ufarjaina|darüber hinaus
ufarlagjan|darüber legen, darauf legen
ufarleiþan|hinübergehen, hinüberfahren (zu Schiff)
ufarmaudei|Vergessenheit
ufarmeleins|Ueberschrift
ufarmeli|Ueberschrift
ufarmeljan|etwas darüber schreiben, überschreiben
ufarmiton|darüber hinaussehen, vergessen machen
ufarmunnon|vergessen
ufaro|darüber
ufarranneins|Besprengung
ufarskadwjan|überschatten
ufarskafts|Anbruch
ufarsteigan|darüber emporsteigen
ufarswara|der Meineidige
ufarswaran|falsch schwören
ufartrusnjan|übersprengen
ufarwahsjan|überaus wachsen, sehr zunehmen
ufarwisan|über etwas sein, hervorragen, übersteigen
ufarþeihan|darüber hinauswachsen, übertreffen
ufbauljan|aufblasen, aufgeblasen machen
ufblesan|aufblasen
ufblotains|Gebet, Flehen
ufbrikan|verachten, übermütig behandeln
ufbrinnan|verbrennen, entbrennen, erhitzt werden
ufdaupjan|etwas untertauchen
ufgairdan|unterbinden, umgürten
ufgraban|aufgraben
ufhaban|aufheben,, emporhalten
ufhauseins|Gehorsam
ufhausjan|auf Jemand hören, ihm gehorchen, untertan sein
ufhlohjan|machen, dasz Jemand auflacht
ufhnaiweins|Unterwerfung
ufhnaiwjan|unterordnen
ufhropjan|aufschreien, ausrufen
ufjo|Ueberflusz
ufkunnan|erkennen (praet. uf-kunnaida)
ufkunþi|Erkenntnis
ufligan|unterliegen, zu Ende gegen, verschmachten
ufmeljan|unterschreiben
ufrakjan|in die Höhe recken, ausstrecken
ufsaggqjan|versenken
ufsliupan|einschüpfen, sich einschleichen
ufsneiþan|aufschneiden, töten, schlachten, opfern
ufstraujan|unterstreuen, unterbreiten
ufswalleins|das Aufschwellen, Aufgeblasenheit, Hochmut
ufswogjan|aufseufzen
ufta|oft
ufto|vielleicht
ufwopjan|aufschreien, ausrufen, rufen
ufþanjan|ausdehnen: ufarassau ufþanjan sik übertreiben
uggkis|s. ugkis
ugkis|dat. dual., uns beiden
uh|Anhängepartikel, 1. und, auch, nun, also, aber; 2. an das zeigende Fürwort sa, so, þata gehängt (sah, soh, þatuh) verstärkt es dasselbe (dieser da), oder gibt ihm die Bedeutung des beziehenden Fürworts (welcher); 3. in einem oder beiden Gliedern einer Doppelfrage steht es auch statt fragendem -u; 4. an Fragpronomina oder gewisse Adverbia gehängt, verwandelt es diese in allgemein bejahende, vgl. hwazuh, hwarjizuh, hwaþaruh, þishwaruh; 5. steht es bei manchen Partikeln zur Verstärkung und ohne bestimmte Bedeutung
uhtedun|ohtedun, s. ogan
uhteiga|Zeit habend
uhteigo|zu rechter Zeit, gelegen
uhtiugs|zeitgemäsz, gelegen
uhtwo|Morgenzeit: air uhtwon vor Tage
ulbandus|Kameel
un|untrennbare Partikel mit privativer, schwächender, negirender Bedeutung
unagands|sich nicht fürchtend, ohne Furcht
unagei|Furchtlosigkeit
unairkns|unheilig, gottlos, lasterhaft
unaiwisks|schandlos, der sich nicht zu schämen braucht
unanasiuniba|unsichtbar
unandhuliþs|unenthüllt, unaufgedeckt
unandsakans|unbestritten, unwidersprechlich
unandsoks|unwiderleglich
unatgahts|unzugänglich
unbairands|nicht tragend
unbarnahs|kinderlos
unbaurans|ungeboren
unbeistei|das Ungesäuertsein
unbeistjoþs|ungesäuert
unbiari|Tier
unbilaistiþs|unerforscht, unbegreiflich
unbimait|Nichtbeschneidung, Vorhaut
unbimaitans|unbeschnitten
unbruks|unbrauchbar, unnütz
und|1. für, um etwas; 2. bis zu, bis an, bis
undar|unter
undarleija|unterster geringster?
undaro|unten, drunter
undaurnimats|Mittagsmahl
undgreipan|ergreifen, greifen
undiwanei|Unsterblichkeit
undredan|besorgen, gewähren
undrinnan|zu Jemand hinlaufen
unfagrs|unpassend, untauglich
unfairinodaba|untadelig, tadellos
unfairlaistiþs|unerforscht
unfaurs|geschwätzig
unfaurweis|unbedacht, unvorsätzlich
unfraþjands|unverständig
unfreideins|Nichtschonung
unfrodei|Unverstand, Torheit
unfroþs|unverständig, töricht
ungafairinonds|ohne Schuld seiend
ungafairinoþs|schuldlos, untadelhaft, unsträflich
ungahabands|-- sik sich nicht haltend, unenthaltsam
ungahobains|Unenthaltsamkeit
ungahwairbs|unfügsam, widerspenstig
ungakusans|nicht probehaltig, verwerflich
ungalaubeins|Unglaube
ungalaubjands|ungläubig
ungalaubs|wertlos
ungaraihtei|Ungerechtigkeit
ungasaihwans|ungesehen, unsichtbar
ungastoþs|ohne festen Stand, ohne bleibende Stätte
ungatass|ungeregelt, unordentlich
ungatassaba|ungeregelt, unordentlich
ungatewiþs|ungeordnet, unordentlich
ungawagiþs|unbewegt, unbeweglich
unhabands|nicht habend
unhaili|Krankheit
unhails|krank
unhanduwaurhts|nicht mit der Hand gemacht
unhindarweis|unverstellt, ungeheuchelt
unhrainei|Unreinigkeit
unhrainiþa|Unreinigkeit
unhrains|unrein
unhulþa|Unhold, Teufel, Satan
unhulþo|daselbe
unhunslags|ohne Opfer, ohne Versöhnung, unversöhnlich
unhwapnands|nicht erlöschend, unauslöschlich
unhweils|unablässig, beständig
unkarja|unbesorgt, sorglos
unkaureins|Unbeschwerlichkeit
unkja|Unze
unkunnands|nicht kennend, unwissend, unerfahren
unkunþi|Unkunde
unkunþs|unbekannt
unledi|Armut
unleds|arm
unliubs|unlieb, nicht geliebt
unliugaiþs|unverheiratet
unliugands|der nicht lügt
unliuts|ungeheuchelt
unlustus|Unlust: in unlustau wairþan mutlos werden
unmahteigs|ohnemächtig, schwach
unmahts|Unmacht, Schwachheit
unmanariggws|wild, grausam
unmanwus|unvorbereitet
unmildeis|lieblos
unnuts|unnütz
unqeniþs|unbeweibt
unqeþs|unaussprechlich
unriurei|Unvergänglichkeit, Unverweslichkeit
unriurs|unvergänglich, unverweslich
unrodjands|nicht redend, stumm
unsahtaba|unbestritten
unsaihwands|nicht sehend, blind
unsaltans|ungesalzen, kraftlos
unsar|unser
unselei|Bosheit, Schalkheit, Schlechtigkeit
unsels|übel, böse, schalkhaft
unsibja|Unfriede Störung des bürgerlichen Friedens
unsibjis|ungesetzlich, gottlos, übeläterisch
unsuti|Aufruhr
unsweibands|nicht aufhörend, unaufhörlich, ohne Unterlasz
unsweran|verunehren, entehren, schmähen
unswerei|Unehre, Schande, Schmach
unsweriþa|Unehre
unswers|nicht geacthtet, ohne Ehre, verachtet
unswikunþs|unbekannt
untals|unfügsam, ungehorsam, ungehörig, unbelehrt
unte|bis, so lange als
untilamalsks|voreilig, unbesonnen
untriggws|untreu
unufbrikands|unanstösig, kein Aergernis gebend
unuhteigo|zu unrechter Zeit, ungelegen
unuslaisiþs|unbelehrt, ohne gelernt zu haben
unusspilloþs|unaussprechlich
unwahs|untadelhaft
unwairþaba|unwürdig
unwammei|Unbeflecktheit, Reinheit
unwamms|unbefleckt, untadelhaft
unwaurstwo|eine Untätige, Müszige
unweis|unwissend, unkundig
unweniggo|unverhofft, plötzlich
unwereins|Unwille
unwerjan|unwillig sein
unwis|ungewis
unwita|ein Unwissender, Unverständiger, Törichter
unwitands|unwissend
unwiti|Unwissenheit, Unverstand, Torheit
unwunands|betrübt, bekümmert
unþa|bei Verbalcomposition: und
unþaþliuhan|entfliehen, entkommen
unþiuda|ein Nicht-Volk
unþiuþ|das Böse
unþiuþjan|fluchen
unþwahans|ungewaschen
ur|vor r, s. us
urraisjan|aufstehen machen, aufrichten
urrannjan|aufgehen lassen
urredan|urteilen, bestimmen
urreisan|aufstehen, sich erheben
urrinnan|ausgehen, kommen
urrists|Auferstehung
urrugks|verworfen
urrumnan|sich erweitern
urruns|Ausgang
us|(uz- vor u, e, o), aus, von, aus etwas heraus, von etwas weg, von -- her
usagjan|erschrecken: us-agiþs erschrocken
usagljan|zur Last fallen, beschimpfen
usaiwjan|ausdauern
usalþan|veralten
usanan|(praet. uzon) aushauchen, den Geist aufgeben
usbairan|hinaustragen (mitnehmen)
usbalþeins|Erdreistung, Frechkeit
usbaugjan|auskehren, ausfegen
usbeidan|erwarten, auf etwas warten
usbeisnei|Geduld, Langmut
usbeisneigs|geduldig, langmütig
usbeisns|Erwartung, Geduld, Langmut
usbidan|s. usbidjan
usbidjan|erbitten
usbliggwan|durchbläuen, schlagen, geiszeln
usbraidjan|verbreiten, ausstrecken
usbruknan|abgebrochen werden
usbugjan|(praet. us-bauhta), erkaufen, kaufen
usdaudei|Ausduer, Beharrlichkeit, Eifer, Sorgfalt
usdaudjan|sich beeifern, sich bestreben, sich befleiszigen
usdaudo|eifrig, inständig
usdauds|(comp. usdaudoza), eifrig
usdreiban|austreiben, vertreiben, hinausschaffen
usdriusan|herausfallen, um etwas kommen, erfolglos, nichtig sein
usdrusts|Handlung und Ort des Fallens, löcherichter Weg
usfairina|auszer Schuld, ohne Tadel
usfarþo|Ausfahrt: us-farþon gataujan us skipa Schiffbruch leiden
usfilh|Begräbnis
usfilhan|begraben
usfilma|erschrocken, entsetzt, erstaunt
usfilmei|Schrecken, Entsetzen, Staunen
usflaugjan|im Fluge fortführen
usfodeins|Nahrung
usfraisan|versuchen
usfratwjan|klug machen
usfulIjan|ausfüllen, erfüllen, vollenden, vollständig machen, ersetzen
usfulleins|Erfüllung, Fülle
usfullnan|erfüllt werden, in Erfüllung gehen, voll werden
usgaggan|(prt. us-iddja), aus-, heraus-, hinaus-, hinaufgehen, kommen, fortgehen
usgaisjan|Jemand erschrecken, von Sinnen bringen
usgaisnan|sich entsetzen, von Sinnen sein, staunen
usgiban|ausgeben, geben
usgildan|vergelten
usgraban|ausgraben
usgrudja|träge, Mutlos: wairþan usgrudja ermüden, mutlos werden
usgutnan|ausgegossen werden, ausflieszen
ushafjan|erheben, aufheben
ushahan|erhängen
ushaista|bedürftig, dürftig
ushaitan|herausfordern, reizen
ushauhjan|erhöhen
ushauhnan|erhöhet, verherrlicht werden
ushinþan|fangen, gefangen führen
ushlaupan|hervorlaufen, aufspringen
ushrainjan|ausreinigen, ausfegen
ushramjan|kreuzigen
ushrisjan|abschütteln
ushulon|aushöhlen
uskannjan|bekannt machen, kund tun
uskeinan|hervorkeimen, wachsen
uskiusan|auswählen, prüfen
uskunþs|erkannt, bekannt, offenbar
uslagjan|ausstrecken legen
uslaisjan|gründlich unterrichten, belehren
uslaubjan|erlauben, zulassen
uslauseins|Erlösung
uslausjan|losmachen, leer machen (entäuszern), erlösen
usleiþan|weggehen, gehen zu, Schiff: fahren
usletan|auslassen, aus- schlieszen
usliþa|Gichtbrüchiger
uslukan|öffen
usluknan|sich öffnen, geöffnet werden
usluks|Oeffnung, Eröffnung
usluneins|Erlösung
usluton|verführen, irre leiten
usmaitan|aushauen, abschneiden
usmanagnan|sich reichlich zeigen
usmerjan|verkündigen, Kunde von Jemand verbreiten
usmernan|sich ausbreiten
usmet|Aufenthalt, Verhalten, Wandel, Umgang, Gemeinschaft
usmitan|sich aufhalten, sich verhalten, wandeln
usniman|herausnehmen, wegnehmen
usqiman|umbringen, töten
usqiss|übles Gerücht, Beschuldigung
usqistjan|zu Grunde richten, töten
usqiþan|aussprechen, verbreiten
usrumnan|sich erweitern
ussaihwan|aufsehen, in die Höhe sehen
ussakan|ausführlich erörtern, vorlegen
ussaljan|Herberge nehmen, einkehren
ussandjan|aussenden, fortsenden
ussateins|Ursprung
ussatjan|draufsetzen
ussiggwan|lesen, vorlesen
ussindo|ausnehmend, vorzüglich, sehr
ussitan|aufsitzen, sich aufrichten
usskarjan|herausschneiden, herausreiszen?
usskawjan|zur Besinnungbringen
usskaws|adj, vorsichtig, nüchtern
ussokjan|ausforsehen, untersuchen, richten, überführen
usspillon|ausführlich erzählen
usstaggan?|austechen (?)
usstandan|aufstehen, auferstehen
usstass|Auferstehung
ussteigan|aufsteigen, hinaufsteigen
usstiggan?|ausstechen?
usstiurei|Zügellosigkeit, Ausschweifung
usstiuriba|zügellos, aus-schweifend
ustaikneins|Darstellung, Erweis, Beweis
ustaiknjan|auszeichnen, bezeichnen
ustandan|s. usstandan
ustass|s. usstass
ustauhts|Vollendung, Vollkommenheit, Erfüllung
usteigan|s. ussteigan
ustiuhan|hinausziehen, hinausführen, wegführen, hinführen
uswagjan|in Bewegung setzen, erregen
uswahsans|erwachsen
uswahsts|Wachstum
uswairpan|hinauswerfen, austreiben
uswakjan|aufwecken
uswalteins|Umwälzung, Umsturz, Untergang
uswaltjan|umwälzen, umwerfen, zerstören
uswandeins|Verführung
uswandjan| sich abwenden, abweichen
uswaurhts|gerecht
uswaurkjan|wirken, bewirken, vollenden
uswaurpa|Auswurf
usweihs|auszer der Weihe, unheilig
uswena|ohne Hoffnung, verzweifelnd, nicht hoffend
uswindan|winden, flechten
uswiss|losgebunden, getrennt
uswissi|Eitelkeit
usþriutan|beschweren, belästigen
usþroþeins|Uebung
usþroþjan|einüben
usþulains|Geduld
usþulan|erdulden, dulden, ertragen
usþwahan|auswashen, abwaschen
ut|hinaus, heraus
uta|drauszen
utana|von auszen
utaþro|von auszen her
uzeta|woraus gefressen wird, Krippe
uzu|uzuh s. us, -u, -uh
wadi|Handgeld, Pfand, Unterpfand
wadjabokos|plur., Pfandbrief
waggari|Kopfkissen
waggs|Paradies
wagjan|bewegen
wahsjan|wachsen, zunehmen
wahstus|Wachstum, Wuchs, Leibesgrösze
wahtwo|Wache
wai|wehe
waian|wehen
waibjan|winden, s. bi-waibjan
waidedja|Uebeltäter (Räuber, Mörder)
waifairhwjan|wehklagen
waihjo|Kampf
waihsta|Winkel, Ecke
waihstastains|Eckstein
waiht|Ding, Etwas
waihts|Ding, Sache, Etwas
waila|wol, gut, trefflich, recht
wailadeds|Woltat
wailamerei|guter Ruf
wailamereins|Botschaft, Predigt
wailamerjan|frohe Botschaft bringen, verkündigen, predigen
wailamers|löblich
wailaqiss|Segen
wailaspillon|frohe Botschaft bringen, verkündigen
wailawizns|Wolsein, gute Kost, Nahrung
wainags|elend, unglücklich
wainei|möchte doch, wenn doch
waips|Kranz, Krone
wair|Mann
wairaleiko|männlich
wairdus|Gastwirt, Gastfreund
wairilo|Lippe (auch für Zunge Sprache)
wairpan|werfen
wairs|schlimmer
wairsiza|schlimmer, ärger
wairþaba|wert, würdig
wairþan|werden, geboren werden, entstehen, geschehen, sich ereignen, zu Teil werden
wairþana rahnjan|für würdig halten
wairþida|Würdigkeit, Tüchtigkeit, Wurde
wairþon|würdigen, abschätzen
wairþs|wert, würdig, tauglich
waitei|Gott weisz ob, vielleicht, etwa
wajamerei|schlechter Ruf (Gegensatz zu waila-merei)
wajamereins|Lästerung
wajamerjan|lästern
wakan|wachen, wachsam sein
waldan|walten, vorstehen
waldufni|Gewalt, Macht, Herrschaft
walis|auserwählt, für ächt befunden, treu
waljan|wählen
walus|Stab
walwison|sich wälzen
wamba|Bauch, Leib
wamm|Fleck
wan|Mangel
wanains|Mangel, Verlust, Minderung
wandjan|wenden umwenden, hinwenden
wandus|Rute
waninassus|Mangel
wans|mangelhaft, fehlend, weniger
wardahs|wörtlich, in Worten sich zeigentd
wardja|Wärter, Wächter
warei|Behutsamkeit Verschlagenheit, Arglist
wargiþa|Verdammnis
warjan|wehren, hindern
warmjan|wärmen, pflegen
wars|behutsam, nüchtern
wasjan|kleiden, bekleiden
wasti|Kleid
wato|Wasser
waultjan|sich wälzen
waurd|Wort, Rede
waurdajiuka|Wortstreit
waurkjan|(praet. waurhta), wirken, wirksam sein
waurms|Wurm, Schlange
waurstw|Werk, Tat
waurstwa|Arbeiter
waurstwei|Verrichtung
waurstweigs|wirksam
waurstwja|Arbeiter
waurts|Wurzel
wegs|Bewegung, Sturm
weiha|Priester
weihaba|ad, heilig
weihan|weihen, heiligen
weihiþa|Weihee, Heiligkeit, Heiligung
weihnan|geheiligt werden
weihs|Flecken, vicus
wein|Wein
weinabasi|Weinbeere
weinagards|Weingarten, Weinberg
weinatains|Weinrebe
weinatriu|(gen. -triwis), Weinstock
weindrugkja|Weintrinker, Säufer
weinuls|dem Trunke ergeben
weipan|bekränzen, krönen
weitwodei|Zeugnis
weitwodeins|dasselbe
weitwodi|dasselbe
weitwodida|s. weitwodiþa
weitwodiþa|Zeugnis
weitwodjan|zeugen, bezeugen
weitwods|Zeuge
wenjan|warten
wens|(gen. wenais), Hoffnung, Ewartung
wepna|pl., Waffen
widowo|s. widuwo
widuwairna|der Verwaiste
widuwo|Wittwe
wigadeino|Wegdistel
wigan?|Krieg?
wigs|Weg
wiko|Woche
wilja|Wille
wiljahalþei|das Berücksichtigen, Ansehn der Person, Zuneigung, Gunst
wiljan|wollen
wiljei|Willigkeit, s. ana-wiljei
wilwa|Räuber
wilwan|rauben, mit Gewalt nehmen
wilþeis|wild
winds|Wind
winja|Weide, Futter
winnan|leiden, Schmerz empfiden
winno|Leideno, Leidenschaft
wintrus|Winter
winþeiskauro|Worf-schaufel
wipja|Krantz, Krone
wis|Meeresstille
wisan|bleiben, verweilen
wists|Wesen, Natur
wit|dual., wir beide
witan|praes. wait, prt. wissa, wissen
witodafasteis|Bewahrer des Gesetzes, Gesetzkundiger, Gesetzgelehrter
witodalaisareis|Gesetzlehrer, Schriftgelehrter
witodalaus|gesetzlos
witodeigo|gesetzmäszig, recht
witoþ|Gesetz, Gebot
witubni|Kenntnis, Erkenntnis
wizon|leben
wiþon|schütteln
wiþra|gegen (freundlich und feindlich), wider
wiþragaggan|entgegengehen
wiþragamotjan|dasselbe
wiþrawairþs|gegenüber liegend
wiþrus|Lamm (Widder)
wlaiton|spähen, umherblicken
wlits|Angesicht
wlizjan|ins Gesicht schlagen, züchtigen
wods|wütend, besessen
wokains|das Wachen
wokrs|Wucher
wopjan|laut ausrufen
woþeis|süsz, lieblich, angenehm
wraiqs|schräg, krumm
wraka|Verfolgung
wrakja|dasselbe
wrakjan|verfolgen
wraks|Verfolger
wratodus|Reise
wraton|gehen, reisen
wrekei|Verfolgung
wrikan|verfolgen
writs|Strich Punkt
wriþus|Herde
wrohjan|anklagen, beschuldigen
wrohs|Anklage, Klage
wruggo|Schlinge
wulan|aufwallen, sieden
wulfs|Wolf
wulla|Wolle
wullareis|Tuchwalker
wulwa|Raub
wulþags|herlich, verherlicht, geehrt, angesehn
wulþrs|wichtig, wert
wulþus|Herlichkeit
wunds|wund verwundet
wundufni|Wunde, Plage
wunns|Schmerz, Leiden
zelotes|Fremdw., Eiferer
þaddaius|Thaddäus
þadei|wohin
þaggkjan|s. þagkjan
þagkjan|(praet. þahta), denken, bedenken, nachdenken, überlegen
þagks|Dank
þahains|das Schweigen
þahan|schweigen
þaho|Ton
þaiaufeilus|Theophilus
þairh|durch, mitten durch
þairharbaidjan|eine Zeit hindurch arbeiten
þairhbairan|hindurchtragen
þairhgaggan|hindurchgehen
þairhgaleikon|auf Jemand übertragen, deuten
þairhleiþan|hindurchgehen, vorübergehen, weitergehen
þairhsaihwan|durchsehen, hineinsehen
þairhwakan|durchwachen
þairhwisan|bleiben, verharren
þairko|Loch, Oehr
þaissalauneika|Thessalonich
þaissalauneikaius|Thessalonier
þammei|darüber dasz, darauf dasz, dazu dasz
þan|dann, damals, darauf; aber, aber auch; zwar; und; daher, folglich, nun, also, darum; denn (stets mit vorhergehendem -uh)
þanamais|weiter, noch
þanaseiþs|weiter, noch
þande|wenn (wenn aber), so lange als, weil (denn), da
þandei|s. þande
þanei|s. sibakþani
þannu|ja, wohl, also, so
þanuh|dann, da
þar|daselbst
þara|Thara
þarba|der Arm
þarbs|nötig
þarei|wo
þarihs|ungewalkt
þaruh|daselbst, da
þata|des, dieses
þatain|statt þata ain das Eine
þatainei|nur
þatei|1. des, s. saei; 2. dasz, weil (denn); damit; in der Frage: ob
þatist|d. i. þata ist, das ist, nämlich
þatuh|s. sah
þau|1. als; 2. oder, oder etwa; 3. doch, wohl, etwa. -- s. ei-þau
þauh|s. þau
þauhjabai|wenn auch
þaurban|bedürfen, nötig haben
þaurfts|Bedürfnis, Not
þaurneins|von, Dorn, dornen
þaurnus|Dorn
þaurp|Dorf, Feld, Land
þaursjan|dürsten
þaurstei|Durst
þaursus|dürr, verdorrt
þaþro|von da aus, von da weg
þaþroei|von wannen, woher
þaþroh|von da, daher
þe|alte Instrumentalform von þata, vgl. bipe, duþe, jaþ-þe
þeei|darum dasz
þei|1. dasz, damit; 2. dasz, da
þeihan|gedeihen, vorwärts kommen, zunehmen
þeihs|Zeit
þeihwo|Donner
þeins|(fem. þeina, n. þein, þinata), dein
þewis|im pl. Diener, Knechte: nom. þewisa
þishun|meist, besonders, vorzüglich
þishwaduh|mit folg. þadei oder þei (auch þe), wohin nur immer
þishwah|mit folg. þei oder þatei was nur immer
þishwaruh|mit folg. þei wo nur immer
þishwazuh|jeder
þiubi|Diebstahl
þiubjo|heimlich, im Verborgenen
þiubs|Dieb
þiuda|Volk
þiudangardi|Königshaus
þiudanon|König sein, herrschen
þiudans|König
þiudinassus|Königreich
þiudisko|heidnisch
þiumagus|Knecht
þius|Knecht
þiuþ|das Gute, Gutes
þiuþeigs|gut, gesegnet, gepriesen
þiuþeins|Güte, Segen
þiuþiqiss|(gen. -qissais), Segnung
þiuþjan|benedeien, segnen, preisen
þiuþspillon|(Gutes) verkündigen
þiwadw|Dienstbarkeit
þiwi|(gen. þiujos), Magd
þlahsjan|Jemand schrecken
þlaqus|weich, zart
þlauhs|Flucht
þliuhan|fliehen
þomas|Thomas
þrafsteins|Trost
þrafstjan|trösten, ermahnen
þragjan|laufen
þramstei|Heuschrecke
þrasabalþei|Frechheit im Streiten, Streitsucht
þreihan|drängen, bedrängen, beengen
þreihsl|Bedrängnis
þreis|(fem. þrijos.; ist, wie der Nom. þreis, nur vorausgesetzt, nicht bezeugt) n. þrija, drei
þridja|ord., der dritte
þridjo|zum dritten Male
þriskan|dreschen
þroþjan|üben
þrutsfill|Aussatz
þrutsfills|Aussatz habend, aussätzig
þs|s. wailadeds
þu|du. þu-ei, der du
þuggkjan|s. þugkjan
þugkjan|(prät. þuhta), dünken, meinen
þuhtus|Gewissen
þulains|das Dulden Leiden, die Geduld
þulan|dulden ertragen
þusundi|tausend
þusundifaþs|Anführer über tausend, Hauptman, Oberhauptmann
þuthaurn|Horn, Trompete
þuthaurnjan|auf dem. Horne blasen
þwahan|waschen, sich waschen
þwahl|Bad, Taufe
þwairhei|Zorn, Streit, Erbitterung
þwairhs|zornig
þwastiþa|Sicherheit
þwastjan|befestigen
þymiama|Weihrauch, Rauchopfer
